Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Moretti,Théo,HealthConnect,Cloud AWS,Danse,5,Maladroit,Flexible,Rose,Tacos,Jus de mangue,TypeScript
Chen,Chloé,AgriTech+,Embarqué,Modélisme,12,Rancunier,Loyal,Marron,Choucroute,Limonade,C++
O'Connell,Nathan,FinTrack,QA Testing,Bénévolat,1,Naïf,Honnête,Turquoise,Kebab,Thé glacé,Ruby
Dubois,Léa,EduLearn,Game Dev,Échecs,9,Désordonné,Autonome,Cyan,Poulet DG,Jus de pomme,C#
Nzima,Mariam,SafeCity,Support Technique,Yoga,2,Indécis,Calme,Magenta,Gombo,Chocolat chaud,PHP
Smith,Vincent,DataVision,Scrum Master,Randonnée,14,Orgérieux,Bon Communicateur,Kaki,Lasagnes,Boisson énergétique,Java
Garcia,Pauline,UrbanFlow,Product Owner,Photographie,10,Capricieux,Innovant,Bordeaux,Sushi,Sake,Python
Kuznetsov,Romain,AeroSense,Dev Web Frontend,Cuisine,7,Exigeant,Pragmatique,Indigo,Pad Thaï,Eau,JavaScript
Diallo,Coumba,E-GovPortal,DevOps,VTT,11,Lunatique,Analytique,Corail,Burger,Bière,Go
Kone,Mamadou,RoboCraft,IA/ML,Lecture,8,Colérique,Patient,Bleu,Thieboudienne,Café,Python
Moreau,Olivia,GreenEnergy,Cybersécurité,Gaming,13,Mélancolique,Rigoureux,Vert,Pizza,Soda,Rust
Martinez,Hugo,MediCare,Mobile Android,Football,5,Timide,Curieux,Rouge,Yassa Poulet,Jus d'orange,Kotlin
Sato,Kenji,Tourismo,Backend Dev,Musique,12,Bavard,Sociable,Jaune,Pâtes Carbonara,Vin rouge,PHP
Wang,Laura,AquaTech,UI/UX Design,Dessin,4,Sensible,Empathique,Violet,Salade César,Smoothies,JavaScript
Jensen,Théo,SmartLogistics,Réseaux,Course à pied,9,Impulsif,Déterminé,Orange,Maffé,Eau,Shell Script
Diop,Mariam,EcoInnov,Big Data,Programmation,15,Perfectionniste,Méticuleux,Blanc,Ramen,Coca-Cola,Scala
Schmidt,Gaspard,FutureFarm,Cloud AWS,Danse,6,Maladroit,Flexible,Rose,Tacos,Jus de mangue,TypeScript
Singh,Adama,TalentMatch,Embarqué,Modélisme,13,Rancunier,Loyal,Marron,Choucroute,Limonade,C++
Yamamoto,Isabelle,ArtisanConnect,QA Testing,Bénévolat,2,Naïf,Honnête,Turquoise,Kebab,Thé glacé,Ruby
Ndiaye,Youssouf,Sportify,Game Dev,Échecs,10,Désordonné,Autonome,Cyan,Poulet DG,Jus de pomme,C#
Cissé,Rokia,EcoTravel,Support Technique,Yoga,3,Indécis,Calme,Magenta,Gombo,Chocolat chaud,PHP
Gomez,Julia,MindCare,Scrum Master,Randonnée,15,Orgérieux,Bon Communicateur,Kaki,Lasagnes,Boisson énergétique,Java
Kovac,Antoine,CodeSphere,Product Owner,Photographie,11,Capricieux,Innovant,Bordeaux,Sushi,Sake,Python
O'Connell,Vincent,NexusFlow,Dev Web Frontend,Cuisine,8,Exigeant,Pragmatique,Indigo,Pad Thaï,Eau,JavaScript
Petit,Pauline,ZenGarden,DevOps,VTT,12,Lunatique,Analytique,Corail,Burger,Bière,Go
Leroy,Nathan,QuickServe,IA/ML,Lecture,9,Colérique,Patient,Bleu,Thieboudienne,Café,Python
Andersson,Olivia,GigaByte,Cybersécurité,Gaming,14,Mélancolique,Rigoureux,Vert,Pizza,Soda,Rust
Sow,Emmanuel,BrightMind,Mobile Android,Football,6,Timide,Curieux,Rouge,Yassa Poulet,Jus d'orange,Kotlin
Dupont,Sophie,SolarHarvest,Backend Dev,Musique,13,Bavard,Sociable,Jaune,Pâtes Carbonara,Vin rouge,PHP
Traoré,Pierre,FoodWaste,UI/UX Design,Dessin,5,Sensible,Empathique,Violet,Salade César,Smoothies,JavaScript
Müller,David,JobPulse,Réseaux,Course à pied,10,Impulsif,Déterminé,Orange,Maffé,Eau,Shell Script
Kim,Sarah,OpenGov,Big Data,Programmation,15,Perfectionniste,Méticuleux,Blanc,Ramen,Coca-Cola,Scala
Johnson,Idrissa,CityZen,Cloud AWS,Danse,7,Maladroit,Flexible,Rose,Tacos,Jus de mangue,TypeScript
Pérez,Mariam,HealthSync,Embarqué,Modélisme,14,Rancunier,Loyal,Marron,Choucroute,Limonade,C++
Costa,Alexandre,AgileFlow,QA Testing,Bénévolat,3,Naïf,Honnête,Turquoise,Kebab,Thé glacé,Ruby
Ndoye,Aminata,NetGuard,Game Dev,Échecs,11,Désordonné,Autonome,Cyan,Poulet DG,Jus de pomme,C#
Silva,Lucas,EduBoost,Support Technique,Yoga,4,Indécis,Calme,Magenta,Gombo,Chocolat chaud,PHP
Sow,Laura,CyberShield,Scrum Master,Randonnée,15,Orgérieux,Bon Communicateur,Kaki,Lasagnes,Boisson énergétique,Java
Moretti,Théo,HealthConnect,Product Owner,Photographie,10,Capricieux,Innovant,Bordeaux,Sushi,Sake,Python
Chen,Chloé,AgriTech+,Dev Web Frontend,Cuisine,7,Exigeant,Pragmatique,Indigo,Pad Thaï,Eau,JavaScript
O'Connell,Nathan,FinTrack,DevOps,VTT,14,Lunatique,Analytique,Corail,Burger,Bière,Go
Dubois,Léa,EduLearn,IA/ML,Lecture,11,Colérique,Patient,Bleu,Thieboudienne,Café,Python
Nzima,Mariam,SafeCity,Cybersécurité,Gaming,8,Mélancolique,Rigoureux,Vert,Pizza,Soda,Rust
Smith,Vincent,DataVision,Mobile Android,Football,15,Timide,Curieux,Rouge,Yassa Poulet,Jus d'orange,Kotlin
Garcia,Pauline,UrbanFlow,Backend Dev,Musique,6,Bavard,Sociable,Jaune,Pâtes Carbonara,Vin rouge,PHP
Kuznetsov,Romain,AeroSense,UI/UX Design,Dessin,13,Sensible,Empathique,Violet,Salade César,Smoothies,JavaScript
Diallo,Coumba,E-GovPortal,Réseaux,Course à pied,5,Impulsif,Déterminé,Orange,Maffé,Eau,Shell Script
Kone,Mamadou,RoboCraft,Big Data,Programmation,12,Perfectionniste,Méticuleux,Blanc,Ramen,Coca-Cola,Scala
Moreau,Olivia,GreenEnergy,Cloud AWS,Danse,4,Maladroit,Flexible,Rose,Tacos,Jus de mangue,TypeScript
Martinez,Hugo,MediCare,Embarqué,Modélisme,11,Rancunier,Loyal,Marron,Choucroute,Limonade,C++
Sato,Kenji,Tourismo,QA Testing,Bénévolat,0,Naïf,Honnête,Turquoise,Kebab,Thé glacé,Ruby
Wang,Laura,AquaTech,Game Dev,Échecs,8,Désordonné,Autonome,Cyan,Poulet DG,Jus de pomme,C#
Jensen,Théo,SmartLogistics,Support Technique,Yoga,1,Indécis,Calme,Magenta,Gombo,Chocolat chaud,PHP
Diop,Mariam,EcoInnov,Scrum Master,Randonnée,15,Orgérieux,Bon Communicateur,Kaki,Lasagnes,Boisson énergétique,Java
Schmidt,Gaspard,FutureFarm,Product Owner,Photographie,10,Capricieux,Innovant,Bordeaux,Sushi,Sake,Python
Singh,Adama,TalentMatch,Dev Web Frontend,Cuisine,7,Exigeant,Pragmatique,Indigo,Pad Thaï,Eau,JavaScript
Yamamoto,Isabelle,ArtisanConnect,DevOps,VTT,14,Lunatique,Analytique,Corail,Burger,Bière,Go
Ndiaye,Youssouf,Sportify,IA/ML,Lecture,11,Colérique,Patient,Bleu,Thieboudienne,Café,Python
Cissé,Rokia,EcoTravel,Cybersécurité,Gaming,8,Mélancolique,Rigoureux,Vert,Pizza,Soda,Rust
Dupont,Alice,EduBoost,Développeur Web,Lecture,5,Impatience,Organisé,Bleu,Pizza,Café,JavaScript
Durand,Bob,SafeCity,Spécialiste IA,Gaming,8,Procrastination,Créatif,Vert,Sushi,Thé,Python
Petit,Charlie,AgriTech+,Ingénieur DevOps,Randonnée,10,Têtu,Déterminé,Rouge,Burger,Eau,Go
Leroy,Diana,FinTrack,Data Scientist,Voyage,3,Timidité,Curieux,Jaune,Salade composée,Jus d'orange,Python
Moreau,Ethan,HealthCarePro,Développeur Mobile,Foot,7,Désordonné,Esprit d'équipe,Noir,Tacos,Soda,Kotlin
Simon,Fiona,GreenEnergy,Architecte Cloud,Danse,12,Perfectionnisme,Rigoureux,Blanc,Lasagnes,Vin,Java
Garcia,George,SmartLogistics,UI/UX Designer,Musique,4,Distrait,Empathique,Violet,Pâtes,Lait,JavaScript
Silva,Hannah,AutoPilot,Expert Cybersécurité,Photographie,9,Hyperactif,Adaptable,Orange,Couscous,Boisson énergisante,Python
Mbaye,Isaac,DigiWallet,Développeur Embarqué,Coding,6,Pessimiste occasionnel,Patient,Gris,Thieboudienne,Jus de mangue,C++
Diallo,Julia,CyberGuard,Ingénieur QA,Cuisine,2,Peu ponctuel,Loyal,Rose,Poulet Yassa,Eau,Java
Diarra,Moussa,EcoConnect,Analyste Business,Jardinage,11,Bavard,Autonome,Marron,Maffé,Café,SQL
Traoré,Fatou,Artifactory,Développeur Web,Lecture,1,Impatience,Organisé,Bleu,Pizza,Thé,JavaScript
Sy,Amadou,CloudGenius,Spécialiste IA,Gaming,7,Procrastination,Créatif,Vert,Sushi,Jus d'orange,Python
Kumar,Aïcha,DataSphere,Ingénieur DevOps,Randonnée,9,Têtu,Déterminé,Rouge,Burger,Soda,Go
Singh,Jean,MobileLink,Data Scientist,Voyage,4,Timidité,Curieux,Jaune,Salade composée,Vin,Python
Sato,Marie,SecureNest,Développeur Mobile,Foot,6,Désordonné,Esprit d'équipe,Noir,Tacos,Lait,Kotlin
Kim,Pierre,InfraFlow,Architecte Cloud,Danse,13,Perfectionnisme,Rigoureux,Blanc,Lasagnes,Boisson énergisante,Java
Chen,Sophie,QuantumLeap,UI/UX Designer,Musique,5,Distrait,Empathique,Violet,Pâtes,Jus de mangue,JavaScript
Wang,Lucas,VisionAI,Expert Cybersécurité,Photographie,10,Hyperactif,Adaptable,Orange,Couscous,Café,Python
Nguyen,Chloé,WebForge,Développeur Embarqué,Coding,3,Pessimiste occasionnel,Patient,Gris,Thieboudienne,Thé,C++
Davies,Léo,EduBoost,Ingénieur QA,Cuisine,8,Peu ponctuel,Loyal,Rose,Poulet Yassa,Eau,Java
Miller,Manon,SafeCity,Analyste Business,Jardinage,14,Bavard,Autonome,Marron,Maffé,Jus d'orange,SQL
Smith,Idrissa,AgriTech+,Développeur Web,Lecture,2,Impatience,Organisé,Bleu,Pizza,Soda,JavaScript
Jones,Rama,FinTrack,Spécialiste IA,Gaming,6,Procrastination,Créatif,Vert,Sushi,Vin,Python
Brown,Omar,HealthCarePro,Ingénieur DevOps,Randonnée,11,Têtu,Déterminé,Rouge,Burger,Lait,Go
Williams,Amina,GreenEnergy,Data Scientist,Voyage,5,Timidité,Curieux,Jaune,Salade composée,Boisson énergisante,Python
Johnson,Ahmed,SmartLogistics,Développeur Mobile,Foot,8,Désordonné,Esprit d'équipe,Noir,Tacos,Jus de mangue,Kotlin
Davis,Sarah,AutoPilot,Architecte Cloud,Danse,15,Perfectionnisme,Rigoureux,Blanc,Lasagnes,Café,Java
Rodriguez,David,DigiWallet,UI/UX Designer,Musique,7,Distrait,Empathique,Violet,Pâtes,Thé,JavaScript
Hernandez,Emily,CyberGuard,Expert Cybersécurité,Photographie,1,Hyperactif,Adaptable,Orange,Couscous,Eau,Python
Dubois,Sarah,AgriTech+,Dev Web,Lecture,5,Perfectionniste,Rigoureux,Bleu,Pizza,Café,Python
Diallo,Oumar,SafeCity,Cybersécurité,Foot,10,Têtu,Persévérant,Vert,Couscous,Thé,Java
Smith,Emily,EduBoost,IA,Gaming,3,Impulsif,Créatif,Rouge,Sushi,Jus d'Orange,Python
Martin,Michael,FinTrack,Data,Coding,8,Procrastinateur,Organisé,Noir,Pâtes Carbonara,Coca-Cola,SQL
Kone,Aminata,HealthConnect,Mobile,Danse,2,Timide,Empathique,Jaune,Yassa Poulet,Smoothie Vert,Kotlin
Garcia,Alex,GreenPulse,Cloud,Voyage,7,Trop critique,Adaptable,Blanc,Salade Composée,Eau,Go
Bernard,Chloé,SmartGrid,DevOps,Musique,12,Distrait,Esprit d'équipe,Violet,Burger,Limonade,Rust
Ndiaye,Bakary,CyberGuard,Cybersécurité,Dessin,4,Bavard,Curieux,Orange,Thieboudienne,Eau pétillante,C#
Johnson,Olivia,AutoDrive,IA,Cuisine,6,Sensible,Patient,Rose,Ramen,Jus de Mangue,Python
Thomas,Lucas,DataStream,Data,Jardinage,1,Pessimiste,Optimiste,Gris,Grillades,Café,R
Coulibaly,Assia,UrbanLink,UI/UX,Vélo,9,Impatient,Logique,Marron,Paella,Thé,JavaScript
Williams,James,EcoSense,Project Management,Natation,14,Désordonné,Autonome,Bleu,Lasagnes,Eau,PHP
Traore,Ismaël,MediaFlow,Marketing Digital,Yoga,0,Perfectionniste,Rigoureux,Vert,Tajine,Coca-Cola,TypeScript
Miller,Jessica,SecureNet,Cybersécurité,Cinéma,11,Têtu,Persévérant,Rouge,Feijoada,Jus d'Orange,Java
Lopez,Daniel,HomeSync,Dev Web,Photographie,5,Impulsif,Créatif,Noir,Pizza,Smoothie Vert,Python
Dubois,Sophie,CloudGenius,Cloud,Écriture,7,Procrastinateur,Organisé,Jaune,Sushi,Eau,Go
Diallo,Moussa,E-CommerceX,Data,Foot,3,Timide,Empathique,Blanc,Couscous,Limonade,SQL
Smith,Alex,RoboAssist,IA,Gaming,8,Trop critique,Adaptable,Violet,Burger,Jus de Mangue,Python
Martin,Manon,SportMetrics,Business Analyst,Danse,2,Distrait,Esprit d'équipe,Orange,Pâtes Carbonara,Café,C#
Kone,Aminata,ArtVista,UI/UX,Voyage,9,Bavard,Curieux,Rose,Yassa Poulet,Thé,JavaScript
Garcia,Sarah,AgriTech+,Dev Web,Lecture,6,Sensible,Patient,Gris,Salade Composée,Coca-Cola,Python
Bernard,Michael,SafeCity,Cybersécurité,Foot,11,Pessimiste,Optimiste,Marron,Thieboudienne,Smoothie Vert,Java
Ndiaye,Emily,EduBoost,IA,Coding,4,Impatient,Logique,Bleu,Ramen,Eau,Python
Johnson,Lucas,FinTrack,Data,Jardinage,1,Désordonné,Autonome,Vert,Grillades,Limonade,R
Thomas,Olivia,HealthConnect,Mobile,Danse,13,Perfectionniste,Rigoureux,Rouge,Lasagnes,Jus de Mangue,Kotlin
Coulibaly,Oumar,GreenPulse,Cloud,Musique,0,Têtu,Persévérant,Noir,Tajine,Café,Go
Williams,Camille,SmartGrid,DevOps,Vélo,5,Impulsif,Créatif,Jaune,Feijoada,Thé,Rust
Traore,Ismaël,CyberGuard,Cybersécurité,Natation,10,Procrastinateur,Organisé,Blanc,Pizza,Coca-Cola,C#
Miller,James,AutoDrive,IA,Cinéma,3,Timide,Empathique,Violet,Sushi,Smoothie Vert,Python
Lopez,Jessica,DataStream,Data,Photographie,8,Trop critique,Adaptable,Orange,Burger,Eau,SQL
Dubois,Pierre,UrbanLink,UI/UX,Écriture,2,Distrait,Esprit d'équipe,Rose,Pâtes Carbonara,Limonade,JavaScript
Diallo,Fatoumata,EcoSense,Project Management,Foot,12,Bavard,Curieux,Gris,Couscous,Jus de Mangue,PHP
Smith,David,MediaFlow,Marketing Digital,Gaming,7,Sensible,Patient,Marron,Yassa Poulet,Café,TypeScript
Martin,Sophie,SecureNet,Cybersécurité,Coding,4,Pessimiste,Optimiste,Bleu,Salade Composée,Thé,Java
Kone,Moussa,HomeSync,Dev Web,Lecture,9,Impatient,Logique,Vert,Thieboudienne,Coca-Cola,Python
Garcia,Alex,CloudGenius,Cloud,Voyage,1,Désordonné,Autonome,Rouge,Ramen,Smoothie Vert,Go
Bernard,Emily,E-CommerceX,Data,Musique,6,Perfectionniste,Rigoureux,Noir,Grillades,Eau,SQL
Ndiaye,Bakary,RoboAssist,IA,Dessin,11,Têtu,Persévérant,Jaune,Lasagnes,Limonade,Python
Johnson,Sarah,SportMetrics,Business Analyst,Danse,3,Impulsif,Créatif,Blanc,Tajine,Jus de Mangue,C#
Thomas,Lucas,ArtVista,UI/UX,Cuisine,8,Procrastinateur,Organisé,Violet,Feijoada,Café,JavaScript
Coulibaly,Aminata,AgriTech+,Dev Web,Jardinage,0,Timide,Empathique,Orange,Pizza,Thé,Python
Williams,Daniel,SafeCity,Cybersécurité,Foot,5,Trop critique,Adaptable,Rose,Sushi,Coca-Cola,Java
Traore,Assia,EduBoost,IA,Gaming,10,Distrait,Esprit d'équipe,Gris,Couscous,Smoothie Vert,Python
Miller,Jessica,FinTrack,Data,Coding,2,Bavard,Curieux,Marron,Burger,Eau,SQL
Lopez,David,HealthConnect,Mobile,Voyage,7,Sensible,Patient,Bleu,Yassa Poulet,Limonade,Kotlin
Dubois,Manon,GreenPulse,Cloud,Musique,13,Pessimiste,Optimiste,Vert,Salade Composée,Jus de Mangue,Go
Diallo,Oumar,SmartGrid,DevOps,Vélo,0,Impatient,Logique,Rouge,Thieboudienne,Café,Rust
Smith,Emily,CyberGuard,Cybersécurité,Natation,4,Désordonné,Autonome,Noir,Ramen,Thé,C#
Martin,James,AutoDrive,IA,Cinéma,9,Perfectionniste,Rigoureux,Jaune,Grillades,Coca-Cola,Python
Kone,Ismaël,DataStream,Data,Photographie,1,Têtu,Persévérant,Blanc,Lasagnes,Smoothie Vert,R
Garcia,Olivia,UrbanLink,UI/UX,Écriture,6,Impulsif,Créatif,Violet,Tajine,Eau,JavaScript
Bernard,Alex,EcoSense,Project Management,Foot,11,Procrastinateur,Organisé,Orange,Feijoada,Limonade,PHP
Ndiaye,Fatoumata,MediaFlow,Marketing Digital,Gaming,3,Timide,Empathique,Rose,Pizza,Jus de Mangue,TypeScript
Johnson,Michael,SecureNet,Cybersécurité,Coding,8,Trop critique,Adaptable,Gris,Sushi,Café,Java
Thomas,Chloé,HomeSync,Dev Web,Lecture,2,Distrait,Esprit d'équipe,Marron,Couscous,Thé,Python
Coulibaly,Malick,CloudGenius,Cloud,Voyage,14,Bavard,Curieux,Bleu,Burger,Coca-Cola,Go
Williams,Sophie,E-CommerceX,Data,Musique,5,Sensible,Patient,Vert,Yassa Poulet,Smoothie Vert,SQL
Traore,Aïcha,RoboAssist,IA,Dessin,10,Pessimiste,Optimiste,Rouge,Salade Composée,Eau,Python
Miller,David,SportMetrics,Business Analyst,Danse,0,Impatient,Logique,Noir,Thieboudienne,Limonade,C#
Lopez,Sarah,ArtVista,UI/UX,Cuisine,7,Désordonné,Autonome,Jaune,Ramen,Jus de Mangue,JavaScript
Dubois,Lucas,AgriTech+,Dev Web,Jardinage,12,Perfectionniste,Rigoureux,Blanc,Grillades,Café,Python
Diallo,Aminata,SafeCity,Cybersécurité,Foot,4,Têtu,Persévérant,Violet,Lasagnes,Thé,Java
Smith,James,EduBoost,IA,Gaming,9,Impulsif,Créatif,Orange,Tajine,Coca-Cola,Python
Martin,Olivia,FinTrack,Data,Coding,1,Procrastinateur,Organisé,Rose,Feijoada,Smoothie Vert,SQL
Kone,Oumar,HealthConnect,Mobile,Voyage,6,Timide,Empathique,Gris,Pizza,Eau,Kotlin
Garcia,Emily,GreenPulse,Cloud,Musique,11,Trop critique,Adaptable,Marron,Sushi,Limonade,Go
Bernard,Daniel,SmartGrid,DevOps,Vélo,3,Distrait,Esprit d'équipe,Bleu,Couscous,Jus de Mangue,Rust
Ndiaye,Moussa,CyberGuard,Cybersécurité,Natation,8,Bavard,Curieux,Vert,Burger,Café,C#
Johnson,Jessica,AutoDrive,IA,Cinéma,0,Sensible,Patient,Rouge,Yassa Poulet,Thé,Python
Thomas,Alex,DataStream,Data,Photographie,13,Pessimiste,Optimiste,Noir,Salade Composée,Coca-Cola,R
Coulibaly,Chloé,UrbanLink,UI/UX,Écriture,5,Impatient,Logique,Jaune,Thieboudienne,Smoothie Vert,JavaScript
Williams,Pierre,EcoSense,Project Management,Foot,10,Désordonné,Autonome,Blanc,Ramen,Eau,PHP
Traore,Fatoumata,MediaFlow,Marketing Digital,Gaming,2,Perfectionniste,Rigoureux,Violet,Grillades,Limonade,TypeScript
Miller,Michael,SecureNet,Cybersécurité,Coding,7,Têtu,Persévérant,Orange,Lasagnes,Jus de Mangue,Java
Lopez,Manon,HomeSync,Dev Web,Lecture,14,Impulsif,Créatif,Rose,Tajine,Café,Python
Dubois,Sophie,CloudGenius,Cloud,Voyage,6,Procrastinateur,Organisé,Gris,Feijoada,Thé,Go
Diallo,Oumar,E-CommerceX,Data,Musique,1,Timide,Empathique,Marron,Pizza,Coca-Cola,SQL
Smith,Emily,RoboAssist,IA,Dessin,11,Trop critique,Adaptable,Bleu,Sushi,Smoothie Vert,Python
Martin,Alex,SportMetrics,Business Analyst,Danse,3,Distrait,Esprit d'équipe,Vert,Couscous,Eau,C#
Kone,Aminata,ArtVista,UI/UX,Cuisine,8,Bavard,Curieux,Rouge,Burger,Limonade,JavaScript
Garcia,Sarah,AgriTech+,Dev Web,Jardinage,0,Sensible,Patient,Noir,Yassa Poulet,Jus de Mangue,Python
Bernard,Michael,SafeCity,Cybersécurité,Foot,5,Pessimiste,Optimiste,Jaune,Salade Composée,Café,Java
Ndiaye,Emily,EduBoost,IA,Gaming,10,Impatient,Logique,Blanc,Thieboudienne,Thé,Python
Johnson,Lucas,FinTrack,Data,Coding,2,Désordonné,Autonome,Violet,Ramen,Coca-Cola,R
Thomas,Olivia,HealthConnect,Mobile,Danse,7,Perfectionniste,Rigoureux,Orange,Grillades,Smoothie Vert,Kotlin
Coulibaly,Assia,GreenPulse,Cloud,Musique,12,Têtu,Persévérant,Rose,Lasagnes,Eau,Go
Williams,James,SmartGrid,DevOps,Vélo,4,Impulsif,Créatif,Gris,Tajine,Limonade,Rust
Traore,Ismaël,CyberGuard,Cybersécurité,Natation,9,Procrastinateur,Organisé,Marron,Feijoada,Jus de Mangue,C#
Miller,Jessica,AutoDrive,IA,Cinéma,1,Timide,Empathique,Bleu,Pizza,Café,Python
Lopez,Daniel,DataStream,Data,Photographie,6,Trop critique,Adaptable,Vert,Sushi,Thé,SQL
Dubois,Pierre,UrbanLink,UI/UX,Écriture,11,Distrait,Esprit d'équipe,Rouge,Couscous,Coca-Cola,JavaScript
Diallo,Fatoumata,EcoSense,Project Management,Foot,3,Bavard,Curieux,Noir,Burger,Smoothie Vert,PHP
Smith,David,MediaFlow,Marketing Digital,Gaming,8,Sensible,Patient,Jaune,Yassa Poulet,Eau,TypeScript
Martin,Sophie,SecureNet,Cybersécurité,Coding,0,Pessimiste,Optimiste,Blanc,Salade Composée,Limonade,Java
Kone,Moussa,HomeSync,Dev Web,Lecture,5,Impatient,Logique,Violet,Thieboudienne,Jus de Mangue,Python
Garcia,Alex,CloudGenius,Cloud,Voyage,10,Désordonné,Autonome,Orange,Ramen,Café,Go
Bernard,Emily,E-CommerceX,Data,Musique,2,Perfectionniste,Rigoureux,Rose,Grillades,Thé,SQL
Ndiaye,Bakary,RoboAssist,IA,Dessin,7,Têtu,Persévérant,Gris,Lasagnes,Coca-Cola,Python
Johnson,Sarah,SportMetrics,Business Analyst,Danse,12,Impulsif,Créatif,Marron,Tajine,Smoothie Vert,C#
Thomas,Lucas,ArtVista,UI/UX,Cuisine,4,Procrastinateur,Organisé,Bleu,Feijoada,Eau,JavaScript
Dupont,Pierre,AgriTech+,Data Science,Lecture,7,Procrastinateur,Créatif,Rouge,Couscous,Eau,Python
Traoré,Sophie,SafeCity,Développement Web,Football,12,Timide,Rigoureux,Bleu,Pizza,Café,JavaScript
Martin,Jean,EduBoost,DevOps,Gaming,5,Perfectionniste,Empathique,Vert,Burger,Thé vert,PHP
Diallo,Marie,FinTrack,Intelligence Artificielle,Coding,10,Impatient,Ponctuel,Jaune,Sushi,Jus d'orange,Java
Bernard,Luc,HealthCarePro,Cybersécurité,Danse,8,Impulsif,Organisé,Noir,Pâtes Carbonara,Coca-Cola,Go
Diop,Anne,SmartGrid,Développement Mobile,Voyage,3,Têtu,Patient,Blanc,Poulet Yassa,Limonade,Rust
Petit,Fatou,GreenEnergy,Cloud Computing,Musique,15,Désordonné,Curieux,Gris,Thieboudienne,Smoothie,C#
Camara,Moussa,RoboAdvisor,UI/UX Design,Dessin,2,Bavard,Communicatif,Violet,Lasagnes,Bière sans alcool,Ruby
Durand,Aïcha,CyberSecureX,Assurance Qualité,Cuisine,9,Rêveur,Optimiste,Orange,Raclette,Lait,Swift
Fall,Omar,MediaFlow,Product Management,Randonnée,6,Susceptible,Loyal,Rose,Tacos,Chocolat chaud,Kotlin
Leroy,Amara,RetailGenius,Big Data,Natation,11,Anxieux,Pédagogue,Marron,Crêpes,Jus de pomme,TypeScript
Kone,Aminata,LogisticsAI,Embedded Systems,Vélo,4,Pessimiste,Déterminé,Turquoise,Paella,Eau gazeuse,C++
Kouyaté,Carlos,SmartHomeX,Réseaux,Jardinage,1,Discret,Autonome,Argent,Curry,Thé à la menthe,Scala
Gomez,Sofia,TourisMap,Support IT,Échecs,0,Distrait,Flexible,Or,Salade Composée,Lassi,Dart
Silva,Ricardo,BioSense,ERP Consulting,Photographie,13,Procrastinateur,Sens de l'humour,Rouge,Choucroute,Kombucha,Bash
Santos,Maria,QuantumLeap,Data Science,Yoga,7,Timide,Créatif,Bleu,Fondue,Eau,Python
Garcia,Javier,EcoDrive,Développement Web,Course à pied,5,Perfectionniste,Rigoureux,Vert,Ramen,Café,JavaScript
Martinez,Yara,DataPulse,DevOps,Cinéma,10,Impatient,Empathique,Jaune,Tajine,Thé vert,PHP
Wang,Wei,GameVerse,Intelligence Artificielle,Poterie,8,Impulsif,Ponctuel,Noir,Ceviche,Jus d'orange,Java
Li,Ling,MindFlow,Cybersécurité,Bénévolat,3,Têtu,Organisé,Blanc,Risotto,Coca-Cola,Go
Chen,Jian,UrbanConnect,Développement Mobile,Lecture,15,Désordonné,Patient,Gris,Couscous,Limonade,Rust
Kim,Min,CleanWaterNow,Cloud Computing,Football,2,Bavard,Curieux,Violet,Pizza,Smoothie,C#
Lee,Hyun,ArtifyAI,UI/UX Design,Gaming,9,Rêveur,Communicatif,Orange,Burger,Bière sans alcool,Ruby
Mohammed,Samira,AgriTech+,Assurance Qualité,Coding,6,Susceptible,Optimiste,Rose,Sushi,Lait,Swift
Ali,Khalid,SafeCity,Product Management,Danse,11,Anxieux,Loyal,Marron,Pâtes Carbonara,Chocolat chaud,Kotlin
Ndoye,Hélène,EduBoost,Big Data,Voyage,4,Pessimiste,Pédagogue,Turquoise,Poulet Yassa,Jus de pomme,TypeScript
Sow,Marc,FinTrack,Embedded Systems,Musique,1,Discret,Déterminé,Argent,Thieboudienne,Eau gazeuse,C++
Dupont,Pierre,HealthCarePro,Réseaux,Dessin,14,Distrait,Autonome,Or,Lasagnes,Thé à la menthe,Scala
Traoré,Sophie,SmartGrid,Support IT,Cuisine,7,Procrastinateur,Flexible,Rouge,Raclette,Lassi,Dart
Martin,Jean,GreenEnergy,ERP Consulting,Randonnée,12,Timide,Sens de l'humour,Bleu,Tacos,Kombucha,Bash
Diallo,Marie,RoboAdvisor,Data Science,Natation,5,Perfectionniste,Créatif,Vert,Crêpes,Eau,Python
Bernard,Luc,CyberSecureX,Développement Web,Vélo,10,Impatient,Rigoureux,Jaune,Paella,Café,JavaScript
Diop,Anne,MediaFlow,DevOps,Jardinage,8,Impulsif,Empathique,Noir,Curry,Thé vert,PHP
Petit,Fatou,RetailGenius,Intelligence Artificielle,Échecs,3,Têtu,Ponctuel,Blanc,Salade Composée,Jus d'orange,Java
Camara,Moussa,LogisticsAI,Cybersécurité,Photographie,15,Désordonné,Organisé,Gris,Choucroute,Coca-Cola,Go
Durand,Aïcha,SmartHomeX,Développement Mobile,Yoga,2,Bavard,Patient,Violet,Fondue,Limonade,Rust
