Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Nafissatou,Ndiaye,LearnSphere,QA Testing,Cuisine,1,Maladresse,Rigueur,Vert,Lasagnes,Smoothies,Python
Cheikh,Sow,E-GovNext,Product Management,Échecs,10,Sarcasme,Ingéniosité,Bleu,Paella,Vin Rouge,JavaScript
Yacine,Diop,BioMetricSec,Administration Base de Données,Natation,7,Anxiété,Adaptabilité,Rouge,Fondue Savoyarde,Jus d'Orange,SQL
Serigne,Diagne,SupplyChainOpt,Réseaux,Vélo,5,Indécision,Autonomie,Noir,Kebab,Bière,Shell Scripting
Daba,Seck,QuantumLeap,Machine Learning Engineering,Jardinage,3,Maniaque,Patience,Jaune,Curry Indien,Café,Python
Daouda,Faye,UrbanMobility,Développement Web Front-end,Photographie,8,Rêverie,Optimisme,Blanc,Pizza,Limonade,JavaScript
Fanta,Sene,AquaSmart,Data Science,Méditation,6,Distrait,Persévérant,Violet,Thieboudienne,Eau Minérale,Python
Mame,Ciss,DataInsight,Cybersécurité,Football,4,Impulsif,Organisé,Orange,Yassa,Coca-Cola,Java
Pape,Diouf,SecureNet,Intelligence Artificielle,Danse,2,Timidité,Fiable,Rose,Couscous,Thé,Python
Assane,Niang,EcoBuild,Développement Mobile iOS,Lecture,9,Perfectionnisme,Créativité,Gris,Tajine,Lait,Swift
Rama,Ba,AeroNav,DevOps,Voyage,7,Procrastination,Curiosité,Turquoise,Sushi,Café,Go
Ibrahima,Sall,AgriTech+,Développement Web Back-end,Gaming,5,Bavardage excessif,Sociable,Indigo,Burgers,Boisson Énergisante,PHP
Fatouma,Diallo,HealthConnect,UI/UX Design,Dessin,3,Entêtement,Empathie,Vert,Crêpes,Jus d'Orange,JavaScript
Mouhamadou,Gueye,SafeCity,Cloud Computing,Musique,10,Impatience,Logique,Bleu,Ramen,Eau Minérale,Java
Mame Diarra,Ndiaye,LearnSphere,QA Testing,Cuisine,2,Maladresse,Rigueur,Rouge,Lasagnes,Smoothies,Python
Aliou,Sow,E-GovNext,Product Management,Échecs,8,Sarcasme,Ingéniosité,Noir,Paella,Vin Rouge,JavaScript
Ndeye Fatou,Diop,BioMetricSec,Administration Base de Données,Natation,6,Anxiété,Adaptabilité,Jaune,Fondue Savoyarde,Jus d'Orange,SQL
Amadou,Diagne,SupplyChainOpt,Réseaux,Vélo,4,Indécision,Autonomie,Blanc,Kebab,Bière,Shell Scripting
Khadidiatou,Seck,QuantumLeap,Machine Learning Engineering,Jardinage,1,Maniaque,Patience,Violet,Curry Indien,Café,Python
Abdou,Faye,UrbanMobility,Développement Web Front-end,Photographie,9,Rêverie,Optimisme,Orange,Pizza,Limonade,JavaScript
Mariama,Sene,AquaSmart,Data Science,Méditation,7,Distrait,Persévérant,Rose,Thieboudienne,Eau Minérale,Python
Moussa,Ciss,DataInsight,Cybersécurité,Football,5,Impulsif,Organisé,Gris,Yassa,Coca-Cola,Java
Awa,Diouf,SecureNet,Intelligence Artificielle,Danse,3,Timidité,Fiable,Turquoise,Couscous,Thé,Python
Papa Boubacar,Niang,EcoBuild,Développement Mobile Android,Lecture,8,Perfectionnisme,Créativité,Indigo,Tajine,Lait,Kotlin
Sokhna,Ba,AeroNav,DevOps,Voyage,6,Procrastination,Curiosité,Vert,Sushi,Café,Go
Moussa,Sall,AgriTech+,Développement Web Back-end,Gaming,4,Bavardage excessif,Sociable,Bleu,Burgers,Boisson Énergisante,PHP
Fama,Diallo,HealthConnect,UI/UX Design,Dessin,2,Entêtement,Empathie,Rouge,Crêpes,Jus d'Orange,JavaScript
Moustapha,Gueye,SafeCity,Cloud Computing,Musique,9,Impatience,Logique,Noir,Ramen,Eau Minérale,Java
Ndèye Aïcha,Ndiaye,LearnSphere,QA Testing,Cuisine,1,Maladresse,Rigueur,Jaune,Lasagnes,Smoothies,Python
Babacar,Sow,E-GovNext,Product Management,Échecs,10,Sarcasme,Ingéniosité,Blanc,Paella,Vin Rouge,JavaScript
Fatou Binetou,Diop,BioMetricSec,Administration Base de Données,Natation,7,Anxiété,Adaptabilité,Violet,Fondue Savoyarde,Jus d'Orange,SQL
Daouda,Diagne,SupplyChainOpt,Réseaux,Vélo,5,Indécision,Autonomie,Orange,Kebab,Bière,Shell Scripting
Fatou Kiné,Seck,QuantumLeap,Machine Learning Engineering,Jardinage,3,Maniaque,Patience,Rose,Curry Indien,Café,Python
Malick,Faye,UrbanMobility,Développement Web Front-end,Photographie,8,Rêverie,Optimisme,Gris,Pizza,Limonade,JavaScript
Adja,Sene,AquaSmart,Data Science,Méditation,6,Distrait,Persévérant,Turquoise,Thieboudienne,Eau Minérale,Python
Ousmane,Ciss,DataInsight,Cybersécurité,Football,4,Impulsif,Organisé,Indigo,Yassa,Coca-Cola,Java
Khady,Diouf,SecureNet,Intelligence Artificielle,Danse,2,Timidité,Fiable,Vert,Couscous,Thé,Python
Cheikh,Niang,EcoBuild,Développement Mobile iOS,Lecture,9,Perfectionnisme,Créativité,Bleu,Tajine,Lait,Swift
Aminata,Ba,AeroNav,DevOps,Voyage,7,Procrastination,Curiosité,Rouge,Sushi,Café,Go
Ibrahima,Sall,AgriTech+,Développement Web Back-end,Gaming,5,Bavardage excessif,Sociable,Noir,Burgers,Boisson Énergisante,PHP
Moussa,Diallo,HealthConnect,UI/UX Design,Dessin,3,Entêtement,Empathie,Jaune,Crêpes,Jus d'Orange,JavaScript
Fatou,Gueye,SafeCity,Cloud Computing,Musique,10,Impatience,Logique,Blanc,Ramen,Eau Minérale,Java
Abdoul,Ndiaye,LearnSphere,QA Testing,Cuisine,2,Maladresse,Rigueur,Violet,Lasagnes,Smoothies,Python
Mariama,Sow,E-GovNext,Product Management,Échecs,8,Sarcasme,Ingéniosité,Orange,Paella,Vin Blanc,JavaScript
Assane,Diop,BioMetricSec,Administration Base de Données,Natation,6,Anxiété,Adaptabilité,Rose,Fondue Savoyarde,Jus d'Orange,SQL
Fatou,Diagne,SupplyChainOpt,Réseaux,Vélo,4,Indécision,Autonomie,Gris,Kebab,Bière,Shell Scripting
Moussa,Seck,QuantumLeap,Machine Learning Engineering,Jardinage,1,Maniaque,Patience,Turquoise,Curry Indien,Café,Python
Ousmane,Faye,UrbanMobility,Développement Web Front-end,Photographie,9,Rêverie,Optimisme,Indigo,Pizza,Limonade,JavaScript
Adja,Sene,AquaSmart,Data Science,Méditation,7,Distrait,Persévérant,Vert,Thieboudienne,Eau Minérale,Python
Aliou,Ciss,DataInsight,Cybersécurité,Football,5,Impulsif,Organisé,Bleu,Yassa,Coca-Cola,Java
Khady,Diouf,SecureNet,Intelligence Artificielle,Danse,3,Timidité,Fiable,Rouge,Couscous,Thé,Python
Serigne,Niang,EcoBuild,Développement Mobile Android,Lecture,8,Perfectionnisme,Créativité,Noir,Tajine,Lait,Kotlin
Aminata,Ba,AeroNav,DevOps,Voyage,6,Procrastination,Curiosité,Jaune,Sushi,Café,Go
Moustapha,Sall,AgriTech+,Développement Web Back-end,Gaming,4,Bavardage excessif,Sociable,Blanc,Burgers,Boisson Énergisante,PHP
Fatou,Diallo,HealthConnect,UI/UX Design,Dessin,2,Entêtement,Empathie,Violet,Crêpes,Jus d'Orange,JavaScript
Ibrahim,Gueye,SafeCity,Cloud Computing,Musique,9,Impatience,Logique,Orange,Ramen,Eau Minérale,Java
Astou,Ndiaye,LearnSphere,QA Testing,Cuisine,1,Maladresse,Rigueur,Rose,Lasagnes,Smoothies,Python
Diallo,Fatou,SafeCity,Développement Mobile,Danse,7,Impatience,Empathie,Jaune,Thieboudienne,Jus d'orange,Python
Smith,Ethan,FinTrack,DevOps,Coding,3,Distraction,Autonomie,Bleu,Burger,Coca-Cola,JavaScript
Kim,Aïcha,EduBoost,UX/UI Design,Lecture,10,Perfectionnisme,Créativité,Vert,Sushi,Thé vert,PHP
Miller,Noah,AgriTech+,Data Science,Gaming,5,Paresse,Organisation,Rouge,Pizza,Bière artisanale,Java
Garcia,Liam,HealthConnect,Cybersécurité,Voyage,8,Têtu,Persévérance,Noir,Tacos,Eau pétillante,Go
Johnson,Emma,SmartLogistics,Dev Web Frontend,Musique,2,Timidité,Adaptabilité,Rose,Pâtes Carbonara,Smoothies,Rust
Sanchez,Lucas,CyberGuard,Intelligence Artificielle,Cuisine,12,Orgueil,Leadership,Gris,Couscous,Café,C#
Schmidt,Olivia,RetailSync,Cloud Computing,Football,6,Bavard,Esprit d'équipe,Violet,Riz cantonais,Limonade,Ruby
Ndiaye,Khadija,LearnX,Qualité Logicielle,Jardinage,1,Sensible,Rigueur,Orange,Lasagnes,Milkshake,Swift
Traoré,Mohamed,DataInsight,Product Management,Course à pied,9,Indécision,Proactivité,Marron,Poulet Yassa,Vin rouge,Kotlin
Silva,Arthur,SecureLink,Big Data,Escalade,4,Impulsivité,Résilience,Turquoise,Paëlla,Sirop de menthe,TypeScript
Dupont,Clara,EcoSolutions,Blockchain,Photographie,11,Maniaque,Optimisme,Blanc,Curry Indien,Infusion,C++
Moreau,Rayana,FutureTech,IoT,VTT,0,Procrastination,Curiosité,Bleu,Ramen,Jus de Mangue,Scala
Leroy,Jules,UrbanFlow,Développement Mobile,Échecs,7,Susceptibilité,Pédagogie,Vert,Salade César,Eau de Coco,Perl
Roux,Adam,MediCare,Réseaux,Théâtre,14,Curiosité excessive,Détermination,Jaune,Tajine,Lait,R
Petit,Manon,SpaceQuest,Automatisation,Karaoké,3,Pessimisme,Écoute,Rouge,Fondue,Coca-Cola,SQL
Sow,Aminata,AutoDrive,Machine Learning,Bénévolat,6,Distraction,Autonomie,Noir,Kebab,Thé vert,Bash
Koné,Ethan,FarmConnect,Gestion de Projet Tech,Randonnée,9,Impatience,Organisation,Rose,Crêpes,Café,Python
Nzou,Hugo,AquaSense,Data Science,Pêche,2,Perfectionnisme,Créativité,Gris,Merguez Frites,Jus d'orange,JavaScript
Sylla,Inès,SmartHome,DevOps,Collection,8,Timidité,Adaptabilité,Violet,Pizza,Bière artisanale,PHP
Martin,Chloé,GlobalCare,Cybersécurité,Modélisme,5,Orgueil,Leadership,Orange,Sushi,Eau pétillante,Java
Diallo,David,NextGenAI,Dev Web Backend,Football,13,Bavard,Esprit d'équipe,Marron,Thieboudienne,Limonade,Go
Smith,Aya,SecureVote,Intelligence Artificielle,Coding,1,Sensible,Rigueur,Turquoise,Burger,Milkshake,Rust
Kim,Liam,EduTrack,Cloud Computing,Danse,10,Indécision,Proactivité,Blanc,Tacos,Vin rouge,C#
Miller,Léa,AgriTech+,UX/UI Design,Voyage,4,Impulsivité,Résilience,Bleu,Couscous,Sirop de menthe,Ruby
Garcia,Lucas,HealthConnect,Big Data,Musique,11,Maniaque,Optimisme,Vert,Riz cantonais,Infusion,Swift
Johnson,Sarah,SmartLogistics,Blockchain,Dessin,0,Procrastination,Curiosité,Jaune,Lasagnes,Jus de Mangue,Kotlin
Sanchez,Arthur,CyberGuard,IoT,Cuisine,7,Susceptibilité,Pédagogie,Rouge,Poulet Yassa,Eau de Coco,TypeScript
Schmidt,Paul,RetailSync,Réseaux,Course à pied,14,Curiosité excessive,Détermination,Noir,Paëlla,Lait,C++
Ndiaye,Manon,LearnX,Automatisation,Natation,3,Pessimisme,Écoute,Rose,Curry Indien,Coca-Cola,Scala
Traoré,Jules,DataInsight,Machine Learning,Escalade,6,Distraction,Autonomie,Gris,Ramen,Thé vert,Perl
Silva,Mohamed,SecureLink,Gestion de Projet Tech,Jardinage,9,Impatience,Organisation,Violet,Salade César,Café,R
Dupont,Fatou,EcoSolutions,Data Science,Yoga,2,Perfectionnisme,Créativité,Orange,Tajine,Jus d'orange,SQL
Moreau,Noah,FutureTech,DevOps,Photographie,8,Timidité,Adaptabilité,Marron,Fondue,Bière artisanale,Bash
Leroy,Olivia,UrbanFlow,Développement Mobile,VTT,5,Orgueil,Leadership,Turquoise,Kebab,Eau pétillante,Python
Roux,Léo,MediCare,Cybersécurité,Échecs,13,Bavard,Esprit d'équipe,Blanc,Crêpes,Limonade,JavaScript
Petit,Aya,SpaceQuest,Intelligence Artificielle,Théâtre,1,Sensible,Rigueur,Bleu,Merguez Frites,Milkshake,PHP
Sow,Adja,AutoDrive,Cloud Computing,Karaoké,10,Indécision,Proactivité,Vert,Pizza,Vin rouge,Java
Koné,Adam,FarmConnect,UX/UI Design,Bénévolat,4,Impulsivité,Résilience,Jaune,Sushi,Sirop de menthe,Go
Nzou,Sékou,AquaSense,Product Management,Randonnée,11,Maniaque,Optimisme,Rouge,Thieboudienne,Infusion,Rust
Sylla,Ambre,SmartHome,Qualité Logicielle,Pêche,0,Procrastination,Curiosité,Noir,Burger,Jus de Mangue,C#
Martin,Arthur,GlobalCare,Big Data,Collection,7,Susceptibilité,Pédagogie,Rose,Tacos,Eau de Coco,Ruby
Diallo,Paul,NextGenAI,Blockchain,Modélisme,14,Curiosité excessive,Détermination,Gris,Couscous,Lait,Swift
Smith,Marie,EduTrack,IoT,Football,3,Pessimisme,Écoute,Violet,Riz cantonais,Coca-Cola,Kotlin
Kim,Jean,AgriTech+,Réseaux,Coding,6,Distraction,Autonomie,Orange,Lasagnes,Thé vert,TypeScript
Miller,Sarah,HealthConnect,Automatisation,Danse,9,Impatience,Organisation,Marron,Poulet Yassa,Café,C++
Garcia,Alice,SmartLogistics,Machine Learning,Voyage,2,Perfectionnisme,Créativité,Turquoise,Paëlla,Jus d'orange,Scala
Johnson,Pierre,CyberGuard,Gestion de Projet Tech,Musique,8,Timidité,Adaptabilité,Blanc,Curry Indien,Bière artisanale,Perl
Sanchez,Clara,RetailSync,Data Science,Dessin,5,Orgueil,Leadership,Bleu,Ramen,Eau pétillante,R
Schmidt,Mohamed,LearnX,DevOps,Cuisine,13,Bavard,Esprit d'équipe,Vert,Salade César,Limonade,SQL
Ndiaye,Julia,DataInsight,Développement Mobile,Course à pied,1,Sensible,Rigueur,Jaune,Tajine,Milkshake,Bash
Traoré,Adam,SecureLink,Cybersécurité,Natation,10,Indécision,Proactivité,Rouge,Fondue,Vin rouge,Python
Silva,Léa,EcoSolutions,Intelligence Artificielle,Escalade,4,Impulsivité,Résilience,Noir,Kebab,Sirop de menthe,JavaScript
Dupont,Ethan,FutureTech,Cloud Computing,Jardinage,11,Maniaque,Optimisme,Rose,Crêpes,Infusion,PHP
Moreau,Fatou,UrbanFlow,UX/UI Design,Yoga,0,Procrastination,Curiosité,Gris,Merguez Frites,Jus de Mangue,Java
Leroy,Ousmane,MediCare,Product Management,Photographie,7,Susceptibilité,Pédagogie,Violet,Pizza,Eau de Coco,Go
Roux,Khadija,SpaceQuest,Qualité Logicielle,VTT,14,Curiosité excessive,Détermination,Orange,Sushi,Lait,Rust
Petit,Omar,AutoDrive,Big Data,Échecs,3,Pessimisme,Écoute,Marron,Thieboudienne,Coca-Cola,C#
Sow,Emma,FarmConnect,Blockchain,Théâtre,6,Distraction,Autonomie,Turquoise,Burger,Thé vert,Ruby
Koné,Arthur,AquaSense,IoT,Karaoké,9,Impatience,Organisation,Blanc,Tacos,Café,Swift
Nzou,Diara,SmartHome,Réseaux,Bénévolat,2,Perfectionnisme,Créativité,Bleu,Couscous,Jus d'orange,Kotlin
Sylla,Lucas,GlobalCare,Automatisation,Randonnée,8,Timidité,Adaptabilité,Vert,Riz cantonais,Bière artisanale,TypeScript
Martin,Safiatou,NextGenAI,Machine Learning,Pêche,5,Orgueil,Leadership,Jaune,Lasagnes,Eau pétillante,C++
Diallo,Ibrahima,EduTrack,Gestion de Projet Tech,Collection,13,Bavard,Esprit d'équipe,Rouge,Poulet Yassa,Limonade,Scala
Smith,Chloé,AgriTech+,Data Science,Modélisme,1,Sensible,Rigueur,Noir,Paëlla,Milkshake,Perl
Kim,Yasmine,HealthConnect,DevOps,Football,10,Indécision,Proactivité,Rose,Curry Indien,Vin rouge,R
Miller,Jean,SmartLogistics,Développement Mobile,Coding,4,Impulsivité,Résilience,Gris,Ramen,Sirop de menthe,SQL
Garcia,Adja,CyberGuard,Cybersécurité,Danse,11,Maniaque,Optimisme,Violet,Salade César,Infusion,Bash
Johnson,Sékou,RetailSync,Intelligence Artificielle,Voyage,0,Procrastination,Curiosité,Orange,Tajine,Jus de Mangue,Python
Sanchez,Ambre,LearnX,Cloud Computing,Musique,7,Susceptibilité,Pédagogie,Marron,Fondue,Eau de Coco,JavaScript
Schmidt,Moussa,DataInsight,UX/UI Design,Dessin,14,Curiosité excessive,Détermination,Turquoise,Kebab,Lait,PHP
Ndiaye,Marie,SecureLink,Product Management,Cuisine,3,Pessimisme,Écoute,Blanc,Crêpes,Coca-Cola,Java
Traoré,David,EcoSolutions,Qualité Logicielle,Course à pied,6,Distraction,Autonomie,Bleu,Merguez Frites,Thé vert,Go
Silva,Olivia,FutureTech,Big Data,Natation,9,Impatience,Organisation,Vert,Pizza,Café,Rust
Dupont,Kofi,UrbanFlow,Blockchain,Escalade,2,Perfectionnisme,Créativité,Jaune,Sushi,Jus d'orange,C#
Moreau,Rama,MediCare,IoT,Jardinage,8,Timidité,Adaptabilité,Rouge,Thieboudienne,Bière artisanale,Ruby
Leroy,Cheikh,SpaceQuest,Réseaux,Yoga,5,Orgueil,Leadership,Noir,Burger,Eau pétillante,Swift
Roux,Aminata,AutoDrive,Automatisation,Photographie,13,Bavard,Esprit d'équipe,Rose,Tacos,Limonade,Kotlin
Petit,Abdul,FarmConnect,Machine Learning,VTT,1,Sensible,Rigueur,Gris,Couscous,Milkshake,TypeScript
Sow,Sophie,AquaSense,Gestion de Projet Tech,Échecs,10,Indécision,Proactivité,Violet,Riz cantonais,Vin rouge,C++
Koné,Pierre,SmartHome,Data Science,Théâtre,4,Impulsivité,Résilience,Orange,Lasagnes,Sirop de menthe,Scala
Nzou,Isabelle,GlobalCare,DevOps,Karaoké,11,Maniaque,Optimisme,Marron,Poulet Yassa,Infusion,Perl
Sylla,Ethan,NextGenAI,Développement Mobile,Bénévolat,0,Procrastination,Curiosité,Turquoise,Paëlla,Jus de Mangue,R
Martin,Aya,EduTrack,Cybersécurité,Randonnée,7,Susceptibilité,Pédagogie,Blanc,Curry Indien,Eau de Coco,SQL
Diallo,Léo,AgriTech+,Intelligence Artificielle,Pêche,14,Curiosité excessive,Détermination,Bleu,Ramen,Lait,Bash
Smith,Julia,HealthConnect,Cloud Computing,Collection,3,Pessimisme,Écoute,Vert,Salade César,Coca-Cola,Python
Kim,Jules,SmartLogistics,UX/UI Design,Modélisme,6,Distraction,Autonomie,Jaune,Tajine,Thé vert,JavaScript
Miller,Manon,CyberGuard,Product Management,Football,9,Impatience,Organisation,Rouge,Fondue,Café,PHP
Garcia,Lucas,RetailSync,Qualité Logicielle,Coding,2,Perfectionnisme,Créativité,Noir,Kebab,Jus d'orange,Java
Johnson,Olivia,LearnX,Big Data,Danse,8,Timidité,Adaptabilité,Rose,Crêpes,Bière artisanale,Go
Sanchez,Liam,DataInsight,Blockchain,Voyage,5,Orgueil,Leadership,Gris,Merguez Frites,Eau pétillante,Rust
Schmidt,Chloé,SecureLink,IoT,Musique,13,Bavard,Esprit d'équipe,Violet,Pizza,Limonade,C#
Ndiaye,Arthur,EcoSolutions,Réseaux,Dessin,1,Sensible,Rigueur,Orange,Sushi,Milkshake,Ruby
Traoré,Paul,FutureTech,Automatisation,Cuisine,10,Indécision,Proactivité,Marron,Thieboudienne,Vin rouge,Swift
Silva,Sarah,UrbanFlow,Machine Learning,Course à pied,4,Impulsivité,Résilience,Turquoise,Burger,Sirop de menthe,Kotlin
Dupont,Pierre,AgriTech+,Data Scientist,Lecture,5,Procrastination,Créativité,Bleu,Thieboudienne,Eau,Python
Martin,Fatou,SafeCity,Développeur Web Front-End,Football,3,Impatience,Empathie,Vert,Yassa,Café,JavaScript
Traoré,Jean,EduBoost,Ingénieur DevOps,Gaming,7,Bavardage,Organisation,Rouge,Mafé,Thé,Go
Diallo,Aïcha,FinTrack,Expert en Cybersécurité,Randonnée,10,Distraction,Persévérance,Jaune,Poulet DG,Jus d'orange,C#
Kim,David,HealthConnect,Ingénieur IA,Cuisine,2,Perfectionnisme,Curiosité,Noir,Couscous,Coca-Cola,Python
Garcia,Sophie,GreenPulse,Développeur Mobile Android,Danse,8,Timidité,Esprit d'équipe,Blanc,Pizza,Limonade,Kotlin
Schmidt,Paul,SmartGrid,Architecte Cloud,Voyage,12,Têtu,Pédagogie,Violet,Pâtes Carbonara,Jus de bissap,Java
Rossi,Claire,CyberGuard,Spécialiste UX/UI,Écriture,4,Désorganisé,Optimisme,Orange,Sushi,Kinkeliba,TypeScript
Chen,Marc,DataMind,Administrateur Système,Natation,6,Étourdi,Adaptabilité,Gris,Burger,Jus de gingembre,Bash
Ndong,Anna,E-CommerceX,Chef de Projet Tech,Vélo,11,Sarcasme,Rigueur,Rose,Salade Composée,Smoothies,PHP
Moreau,Léa,FutureFarm,Testeur QA,Photographie,1,Réticence au changement,Autonomie,Marron,Tajine,Sodas,Python
Petit,Amadou,UrbanFlow,Scrum Master,Musique,9,Introverti,Résilience,Turquoise,Paella,Chocolat chaud,Ruby
Sy,Moussa,BioGen,Data Engineer,Peinture,6,Hypersensibilité,Patience,Indigo,Lasagnes,Jus de mangue,SQL
Johnson,Kévin,AquaSense,Machine Learning Engineer,Jardinage,3,Gourmandise,Sens de l'humour,Or,Curry Indien,Eau de coco,Python
Williams,Emma,NovaSphere,Consultant Big Data,Yoga,0,Curiosité excessive,Leadership,Argent,Fondue Savoyarde,Thé à la menthe,R
Miller,Lucas,PeakPerform,Expert IoT,Coding,7,Manque de confiance,Fiabilité,Bleu,Ramen,Cappuccino,JavaScript
Davis,Chloé,ZenithTech,Ingénieur Réseaux,Course à pied,14,Trop direct,Ingéniosité,Vert,Tacos,Latte,Go
Rodriguez,Inès,QuantumLeap,Solution Architect,Volley-ball,5,Souci du détail excessif,Loyauté,Rouge,Riz Frit,Jus d'ananas,C++
Martinez,Noah,HorizonView,Product Owner,Basket-ball,8,Parfois pessimiste,Flexibilité,Jaune,Gombo,Jus de bissap,Java
Hernandez,Rokia,EchoLink,Analyse Business,Méditation,10,Colérique,Diplomatie,Noir,Attiéké,Eau,Python
Smith,Mame,VisionQuest,Data Scientist,Escalade,4,Rêveur,Honnêteté,Blanc,Fufu,Café,Python
Kone,Awa,ApexStream,Développeur Web Front-End,Ski,2,Indécis,Détermination,Violet,Banku,Thé,JavaScript
Diop,Sokhna,OmniPro,Développeur Web Back-End,Pêche,9,Trop généreux,Écoute,Orange,Ugali,Jus d'orange,PHP
Faye,Adama,SynapseNet,Ingénieur DevOps,Dessin,13,Procrastination,Altruisme,Gris,Bò bún,Coca-Cola,Go
Diallo,Ousmane,MetaVerse,Expert en Cybersécurité,Apprentissage de langues,7,Impatience,Créativité,Rose,Tarte Tatin,Limonade,C#
Koulibaly,Sékou,DigitalTwin,Ingénieur IA,Bénévolat,5,Bavardage,Empathie,Marron,Choucroute,Jus de bissap,Python
Toure,Aïssatou,BlockChainX,Développeur Mobile Android,Théâtre,11,Distraction,Organisation,Turquoise,Cassoulet,Kinkeliba,Kotlin
Sow,Mariam,AIRevolution,Développeur Mobile iOS,Modélisme,6,Perfectionnisme,Persévérance,Indigo,Bacalhau,Jus de gingembre,Swift
Bâ,Aminata,CloudNative,Architecte Cloud,Astronomie,15,Timidité,Curiosité,Or,Thieboudienne,Smoothies,Java
Gueye,Fatoumata,QuantumLogic,Spécialiste UX/UI,Poterie,3,Têtu,Esprit d'équipe,Argent,Yassa,Sodas,TypeScript
Cissé,Kadidia,SecureNet,Administrateur Système,Échecs,1,Désorganisé,Pédagogie,Bleu,Mafé,Chocolat chaud,Bash
Mbaye,Djenaba,OpenData,Chef de Projet Tech,Plongée,12,Étourdi,Optimisme,Vert,Poulet DG,Jus de mangue,PHP
Ndiaye,Fanta,RapidDev,Testeur QA,Surf,8,Sarcasme,Adaptabilité,Rouge,Couscous,Eau de coco,Python
Sall,Hawa,GameChanger,Scrum Master,Golf,4,Réticence au changement,Rigueur,Jaune,Pizza,Thé à la menthe,Ruby
Kane,Assa,FutureGen,Data Engineer,Arts Martiaux,10,Introverti,Autonomie,Noir,Pâtes Carbonara,Cappuccino,SQL
Keita,Maimouna,InnovateNow,Machine Learning Engineer,Lecture,7,Hypersensibilité,Résilience,Blanc,Sushi,Latte,Python
Camara,Néné,NextLevel,Consultant Big Data,Football,2,Gourmandise,Patience,Violet,Burger,Jus d'ananas,R
Sangare,Salimata,EcoDrive,Expert IoT,Gaming,13,Curiosité excessive,Sens de l'humour,Orange,Salade Composée,Jus de bissap,JavaScript
Fofana,Diénéba,GeoTracker,Ingénieur Réseaux,Randonnée,9,Manque de confiance,Leadership,Gris,Tajine,Eau,Go
Maïga,Binta,MindSphere,Solution Architect,Cuisine,5,Trop direct,Fiabilité,Rose,Paella,Café,C++
Ouédraogo,Kadiatou,DataForge,Product Owner,Danse,11,Souci du détail excessif,Ingéniosité,Marron,Lasagnes,Thé,Java
