Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Martin,Jules,AgriTech+,Développement Web,Randonnée,13,Procrastination,Détermination,Jaune,Pad Thai,Jus d'orange,Haskell
Dubois,Amir,FinGenius,Backend Development,Voyage,12,Retard chronique,Organisation,Bleu,Empanadas,Café,Swift
Kumar,Noah,SmartLogistics,Architecture Logicielle,Football,1,Jalousie,Pédagogie,Noir,Kebab,Thé glacé,Kotlin
Smith,Zoé,AgroSmart,Développement Web,Écriture créative,9,Procrastination,Rigueur,Gris,Maffé,Thé glacé,JavaScript
Martinez,Zoé,EduFlex,Fullstack Development,Plongée,13,Pessimisme,Détermination,Bleu,Empanadas,Grog,PHP
Dubois,Julie,SecureData,Développement Mobile,Musique,12,Pessimisme,Leadership,Jaune,Paella,Jus de mangue,PHP
Smith,Mia,SmartHomeX,Data Science,Randonnée,6,Méfiance,Qualité,Jaune,Kebab,Eau plate,C#
Diallo,Laila,CyberShield,UX/UI Design,Méditation,1,Curiosité intrusive,Adaptabilité,Bleu,Thieboudienne,Jus d'orange,Kotlin
Kumar,Adam,DataInsight,Fullstack Development,Écriture créative,12,Curiosité intrusive,Sens de l'humour,Rouge,Kebab,Eau plate,JavaScript
Traoré,Aisha,ConnectHub,Développement Web,Échecs,14,Procrastination,Qualité,Bleu,Chili con Carne,Boisson préférée,Ruby
Smith,Mia,EduFlex,Scrum Master,Plongée,7,Jalousie,Persévérance,Kaki,Sushi,Café,Kotlin
Martin,Inès,SafeCity,Consultant BI,Natation,10,Impulsivité,Analyse,Noir,Thieboudienne,Kombucha,C#
Garcia,Jules,AgriTech+,Développement Web,Écriture créative,1,Procrastination,Curiosité,Bleu,Paella,Thé,PHP
Johnson,Raphaël,AeroTech,Développement Mobile,Collection,13,Retard chronique,Pédagogie,Rouge,Paella,Kombucha,TypeScript
Dubois,Amir,SmartHomeX,DevOps,Escalade,12,Méfiance,Patience,Marron,Thieboudienne,Jus d'orange,Swift
Miller,Jules,FinGenius,Développement Web,Pêche,3,Retard chronique,Adaptabilité,Vert,Biryani,Jus d'orange,Python
Dubois,Mohamed,ConnectHub,Architecture Logicielle,Randonnée,14,Indécision,Fiabilité,Rouge,Biryani,Jus de mangue,Kotlin
Johnson,Léa,PetroGuard,Blockchain,Voyage,10,Méfiance,Adaptabilité,Vert,Thieboudienne,Lait,Go
Williams,Amir,FinGenius,Machine Learning Engineer,Danse,13,Indécision,Persévérance,Jaune,Fondue savoyarde,Limonade,Go
Traoré,Imani,SmartLogistics,Développement Web,Musique,1,Pessimisme,Organisation,Orange,Sushi,Grog,Bash
Miller,Fatou,CyberShield,Consultant BI,Gaming,6,Pessimisme,Autonomie,Blanc,Couscous,Grog,PHP
Johnson,Olivia,EcoDrive,Machine Learning Engineer,Randonnée,10,Timidité,Réactivité,Gris,Crêpes,Lait,Python
Smith,Amir,InnovateX,Scrum Master,Yoga,14,Impatience,Leadership,Bleu,Chili con Carne,Boisson préférée,SQL
Williams,Mia,SafeCity,Fullstack Development,Méditation,8,Obsession du contrôle,Autonomie,Noir,Kebab,Boisson préférée,Swift
Kumar,Adam,AquaPure,Assurance Qualité (QA),Lecture,1,Indécision,Loyauté,Rose,Empanadas,Eau plate,TypeScript
Martin,Sofia,SmartLogistics,Consultant BI,Gaming,4,Retard chronique,Rigueur,Bleu,Thieboudienne,Infusion,PHP
Kim,Laila,ConnectHub,Architecture Logicielle,Musique,1,Retard chronique,Pédagogie,Rose,Kebab,Jus de pomme,Ruby
Johnson,Yassin,ConnectHub,Cloud Computing,Théâtre,11,Curiosité intrusive,Pédagogie,Bleu,Paella,Lait,Bash
Miller,Sanaa,AgroSmart,Frontend Development,Pêche,4,Impatience,Détermination,Jaune,Empanadas,Eau plate,C#
Diallo,Léa,SecureChain,Product Owner,Danse,1,Hypersensibilité,Curiosité,Jaune,Nems,Thé glacé,PHP
Garcia,Nora,InnovateX,Cybersécurité,Gaming,1,Indécision,Sens de l'humour,Rouge,Tajine,Jus d'orange,Kotlin
Kim,Julia,EcoDrive,Robotique,Jardinage,1,Impulsivité,Logique,Gris,Ramen,Chocolat chaud,Rust
Smith,Imani,AgriTech+,Développement Mobile,Natation,14,Curiosité intrusive,Organisation,Cyan,Maffé,Lait,Swift
Dubois,Fatima,DigiFarm,Scrum Master,Coding,13,Pessimisme,Adaptabilité,Kaki,Biryani,Vin rouge,PHP
Johnson,Mohamed,CyberShield,Big Data Engineering,Bénévolat,1,Obsession du contrôle,Communication,Orange,Tajine,Lait,C#
Smith,Sofia,PetroGuard,Développement Mobile,Gaming,14,Curiosité intrusive,Logique,Rouge,Sushi,Thé,Kotlin
Martinez,Lucas,HealthConnect,Fullstack Development,Modélisme,13,Distraction facile,Proactivité,Vert,Paella,Thé glacé,Go
Dubois,Gabriel,EduBoost,Développement Web,Gaming,14,Impulsivité,Patience,Orange,Curry indien,Eau pétillante,C++
Ndoye,Hana,UrbanMobility,Consultant BI,Jardinage,15,Timidité,Proactivité,Rouge,Sushi,Jus de mangue,Rust
Williams,Nadia,DataInsight,Intelligence Artificielle,Échecs,13,Entêtement,Communication,Bleu,Pâtes Carbonara,Eau pétillante,Scala
Wang,Noah,SmartHomeX,Data Science,Lecture,13,Pessimisme,Logique,Gris,Nems,Chocolat chaud,Swift
Garcia,Noah,AgroSmart,Développement Mobile,Basketball,1,Procrastination,Curiosité,Rose,Sushi,Jus d'orange,C++
Traoré,Amina,SecureChain,Scrum Master,Musique,10,Impatience,Organisation,Rose,Empanadas,Kombucha,Python
Johnson,Mia,SmartLogistics,Développement Web,Écriture créative,9,Méfiance,Patience,Violet,Tajine,Café,Python
Lee,Emma,PetroGuard,Cloud Computing,Théâtre,2,Pessimisme,Patience,Bleu,Grillades,Soda,PHP
Miller,Mia,FinGenius,Développement Web,Théâtre,13,Entêtement,Autonomie,Noir,Lasagnes,Jus d'orange,PHP
Dubois,Pierre,GreenEnergy,Cybersécurité,Danse,10,Bavardage excessif,Autonomie,Marron,Tajine,Thé glacé,C#
Johnson,Zoé,ConnectHub,Frontend Development,Karaoké,2,Maladresse,Persévérance,Vert,Sushi,Lait,C#
Dubois,Gabriel,AgriTech+,Administration Réseau,Football,0,Bavardage excessif,Rigueur,Jaune,Nems,Eau plate,Haskell
Martin,Aminata,EduFlex,Développement Web,Échecs,6,Obsession du contrôle,Optimisme,Jaune,Kebab,Thé glacé,JavaScript
Kumar,Amina,EduFlex,Scrum Master,Pêche,4,Impatience,Adaptabilité,Turquoise,Curry indien,Soda,C++
Smith,Nadia,AgroSmart,Développement Mobile,Collection,14,Impulsivité,Pédagogie,Vert,Sushi,Grog,Rust
Kim,Romy,RoboChef,Robotique,Jardinage,14,Entêtement,Curiosité,Gris,Pho,Thé glacé,Go
Dubois,Léa,OmniServe,DevOps,Gaming,10,Pessimisme,Autonomie,Bleu,Chili con Carne,Expresso,Python
Lee,Mohamed,UrbanMobility,DevOps,Escalade,11,Maladresse,Proactivité,Bleu,Crêpes,Kombucha,C#
Miller,Louis,AgroSmart,Développement Web,Escalade,15,Pessimisme,Leadership,Jaune,Ramen,Thé glacé,C++
Traoré,Nadia,FinTrack,Cloud Computing,Échecs,1,Entêtement,Créativité,Vert,Thieboudienne,Jus d'orange,PHP
Johnson,Olivia,SmartLogistics,Cloud Computing,Théâtre,10,Hypersensibilité,Précision,Rouge,Raclette,Infusion,Swift
Williams,Julia,SecureData,Cloud Computing,Collection,1,Impulsivité,Analyse,Bleu,Empanadas,Eau plate,C#
Dubois,Léa,TravelSense,Cloud Computing,Escalade,6,Méfiance,Fiabilité,Gris,Fondue savoyarde,Boisson préférée,Go
Sharma,Adam,ConnectHub,Fullstack Development,Randonnée,9,Perfectionnisme (excessif),Logique,Blanc,Thieboudienne,Limonade,Swift
Brown,Arthur,EduFlex,Fullstack Development,Coding,1,Pessimisme,Proactivité,Vert,Kebab,Boisson préférée,Ruby
Kim,Emma,AgroSmart,Développement Mobile,Danse,14,Jalousie,Leadership,Rose,Cassoulet,Lait,Rust
Johnson,Paul,AgriTech+,DevOps,Plongée,1,Impatience,Fiabilité,Orange,Tacos,Jus d'orange,Python
Ndoye,Tariq,TravelSense,Développement Mobile,Coding,6,Insouciance,Optimisme,Violet,Paella,Jus d'orange,Python
Smith,Adam,SmartHomeX,Cybersécurité,Danse,1,Distraction facile,Gestion du stress,Rose,Curry indien,Thé glacé,Ruby
Garcia,Olivia,FoodFlow,Product Owner,Jardinage,11,Hypersensibilité,Persévérance,Marron,Thieboudienne,Boisson préférée,Rust
Dubois,Mia,RoboChef,Intelligence Artificielle,Jardinage,4,Distraction facile,Adaptabilité,Bleu,Pad Thai,Infusion,Python
Dupont,Pierre,AgriTech+,Développement Web,Lecture,5,Procrastination,Créativité,Bleu,Pizza,Café,Python
Ndour,Fatoumata,EduBoost,Intelligence Artificielle,Danse,8,Impatience,Empathie,Vert,Couscous,Thé,Java
Johnson,Michael,SafeCity,Cybersécurité,Gaming,10,Têtu,Organisation,Noir,Burger,Soda,C#
Kim,Seul-ki,FinTrack,Data Science,Coding,3,Timidité,Rigueur,Blanc,Sushi,Eau,Python
Traoré,Moussa,HealthConnect,Développement Mobile,Football,6,Bavard,Leadership,Rouge,Thieboudienne,Jus d'orange,Kotlin
Garcia,Maria,EcoSolutions,Cloud Computing,Jardinage,12,Perfectionnisme,Persévérance,Jaune,Salade César,Vin,Go
Singh,Priya,SmartLogistics,DevOps,Voyage,7,Distrait,Adaptabilité,Bleu,Curry,Smoothies,Rust
Chen,Wei,CyberShield,Ingénierie Logicielle,Musique,9,Gourmandise,Fiabilité,Violet,Riz cantonais,Eau gazeuse,JavaScript
Williams,Olivia,ArtGenius,UX/UI Design,Peinture,4,Curiosité excessive,Créativité,Rose,Crêpes,Lait,Python
Diallo,Oumar,DataInsight,Big Data,Lecture,11,Manque d'organisation,Analyse Business,Gris,Tajine,Café,SQL
Lee,Da-hye,GameVerse,Test Logiciel,Gaming,2,Rancunier,Sens de l'humour,Orange,Ramen,Jus de pomme,C++
Martinez,Isabella,RoboChef,Robotique,Cuisine,5,Impulsivité,Organisation,Rouge,Lasagnes,Eau,Python
Sow,Ndeye,VirtualTour,Développement Web,Photographie,8,Indécision,Communication,Vert,Poulet Yassa,Thé,PHP
Thomas,Lucas,CleanEnergy,Machine Learning,Randonnée,10,Sarcasme,Optimisme,Bleu,Pizza,Soda,Python
Adebayo,Bola,QuantumLeap,Cloud Computing,Yoga,3,Introversion,Patience,Noir,Gnocchis,Eau,Java
Wang,Min,UrbanMobility,DevOps,Course à pied,6,Nervosité,Esprit d'équipe,Jaune,Tacos,Café,Go
Park,Da-hye,FutureFarm,Data Science,Jardinage,9,Susceptibilité,Honnêteté,Blanc,Sushi,Smoothies,R
Silva,Gabriel,GreenTechInnov,Cybersécurité,Modélisme,4,Désordonné,Rigueur,Violet,Burger,Jus d'orange,C#
Devi,Aisha,SolarPulse,Développement Mobile,Bénévolat,13,Procrastination,Empathie,Turquoise,Curry,Lassi,Kotlin
Kumar,Rahul,AquaCare,Intelligence Artificielle,Échecs,7,Impatience,Résilience,Bleu,Thieboudienne,Thé,Python
Johnson,Emily,BioSphere,UX/UI Design,Dessin,2,Têtu,Créativité,Rose,Crêpes,Lait,JavaScript
Gomez,Mia,TeleMed,Gestion de Projet,Méditation,11,Timidité,Leadership,Gris,Paella,Eau gazeuse,SQL
Martin,Sophie,DataVault,Blockchain,Voyage,5,Bavard,Adaptabilité,Orange,Kebab,Coca-Cola,Solidity
Okoro,Ngozi,AI-Connect,Machine Learning,Coding,8,Perfectionnisme,Persévérance,Vert,Falafel,Jus de pomme,Python
Lee,Seul-ki,GlobalEdu,Développement Web,Musique,10,Distrait,Fiabilité,Rouge,Ramen,Thé,TypeScript
Williams,Charlotte,SecurePay,Cybersécurité,Gaming,3,Gourmandise,Organisation,Noir,Pizza,Soda,C#
Hernandez,Noah,AutoDriveX,Robotique,Lecture,6,Curiosité excessive,Curiosité,Bleu,Lasagnes,Café,C++
Lopez,Camila,NeuroLink,Intelligence Artificielle,Danse,9,Manque d'organisation,Communication,Jaune,Sushi,Eau,Python
Perez,Liam,SkyDronePro,DevOps,Photographie,4,Rancunier,Sens de l'humour,Blanc,Tacos,Smoothies,Go
Dupont,Emma,WasteWise,Data Science,Randonnée,13,Impulsivité,Esprit d'équipe,Violet,Tajine,Jus d'orange,R
Bonnet,Chloe,MediScan,Développement Mobile,Cuisine,7,Indécision,Honnêteté,Rose,Bolognaise,Lait,Swift
Richard,Arthur,PowerGridOpti,Cloud Computing,Tennis,2,Sarcasme,Détermination,Turquoise,Steak-frites,Bière,Java
Nguyen,Lily,GreenTechInnov,UX/UI Design,Peinture,5,Introversion,Créativité,Bleu,Salade César,Eau,Python
Dupont,Antoine,AgriTech+,Développement Web,Lecture,5,Procrastination,Créativité,Bleu,Pizza,Café,Python
Ndour,Amadou,EduBoost,Intelligence Artificielle,Danse,8,Impatience,Empathie,Vert,Couscous,Thé,Java
Johnson,Sarah,SafeCity,Cybersécurité,Gaming,10,Têtu,Organisation,Noir,Burger,Soda,C#
Kim,Min,FinTrack,Data Science,Coding,3,Timidité,Rigueur,Blanc,Sushi,Eau,Python
Traoré,Mariam,HealthConnect,Développement Mobile,Football,6,Bavard,Leadership,Rouge,Thieboudienne,Jus d'orange,Kotlin
Garcia,David,EcoSolutions,Cloud Computing,Jardinage,12,Perfectionnisme,Persévérance,Jaune,Salade César,Vin,Go
Singh,Rahul,SmartLogistics,DevOps,Voyage,7,Distrait,Adaptabilité,Bleu,Curry,Smoothies,Rust
Chen,Li,CyberShield,Ingénierie Logicielle,Musique,9,Gourmandise,Fiabilité,Violet,Riz cantonais,Eau gazeuse,JavaScript
Williams,James,ArtGenius,UX/UI Design,Peinture,4,Curiosité excessive,Créativité,Rose,Crêpes,Lait,Python
Diallo,Fatoumata,DataInsight,Big Data,Lecture,11,Manque d'organisation,Analyse Business,Gris,Tajine,Café,SQL
Lee,Seul-ki,GameVerse,Test Logiciel,Gaming,2,Rancunier,Sens de l'humour,Orange,Ramen,Jus de pomme,C++
Martinez,Benjamin,RoboChef,Robotique,Cuisine,5,Impulsivité,Organisation,Rouge,Lasagnes,Eau,Python
Sow,Moussa,VirtualTour,Développement Web,Photographie,8,Indécision,Communication,Vert,Poulet Yassa,Thé,PHP
Thomas,Ava,CleanEnergy,Machine Learning,Randonnée,10,Sarcasme,Optimisme,Bleu,Pizza,Soda,Python
Adebayo,Tunde,QuantumLeap,Cloud Computing,Yoga,3,Introversion,Patience,Noir,Gnocchis,Eau,Java
Wang,Wei,UrbanMobility,DevOps,Course à pied,6,Nervosité,Esprit d'équipe,Jaune,Tacos,Café,Go
Park,Min,FutureFarm,Data Science,Jardinage,9,Susceptibilité,Honnêteté,Blanc,Sushi,Smoothies,R
Silva,Ethan,GreenTechInnov,Cybersécurité,Modélisme,4,Désordonné,Rigueur,Violet,Burger,Jus d'orange,C#
Devi,Priya,SolarPulse,Développement Mobile,Bénévolat,13,Procrastination,Empathie,Turquoise,Curry,Lassi,Kotlin
Kumar,Aisha,AquaCare,Intelligence Artificielle,Échecs,7,Impatience,Résilience,Bleu,Thieboudienne,Thé,Python
Johnson,William,BioSphere,UX/UI Design,Dessin,2,Têtu,Créativité,Rose,Crêpes,Lait,JavaScript
Gomez,Sophia,TeleMed,Gestion de Projet,Méditation,11,Timidité,Leadership,Gris,Paella,Eau gazeuse,SQL
Martin,Lucas,DataVault,Blockchain,Voyage,5,Bavard,Adaptabilité,Orange,Kebab,Coca-Cola,Solidity
Okoro,Abidemi,AI-Connect,Machine Learning,Coding,8,Perfectionnisme,Persévérance,Vert,Falafel,Jus de pomme,Python
Lee,Seul-ki,GlobalEdu,Développement Web,Musique,10,Distrait,Fiabilité,Rouge,Ramen,Thé,TypeScript
Williams,Harper,SecurePay,Cybersécurité,Gaming,3,Gourmandise,Organisation,Noir,Pizza,Soda,C#
Hernandez,Daniel,AutoDriveX,Robotique,Lecture,6,Curiosité excessive,Curiosité,Bleu,Lasagnes,Café,C++
Lopez,Mia,NeuroLink,Intelligence Artificielle,Danse,9,Manque d'organisation,Communication,Jaune,Sushi,Eau,Python
Perez,Liam,SkyDronePro,DevOps,Photographie,4,Rancunier,Sens de l'humour,Blanc,Tacos,Smoothies,Go
Dupont,Emma,WasteWise,Data Science,Randonnée,13,Impulsivité,Esprit d'équipe,Violet,Tajine,Jus d'orange,R
Bonnet,Chloe,MediScan,Développement Mobile,Cuisine,7,Indécision,Honnêteté,Rose,Bolognaise,Lait,Swift
Richard,Arthur,PowerGridOpti,Cloud Computing,Tennis,2,Sarcasme,Détermination,Turquoise,Steak-frites,Bière,Java
Nguyen,Lily,GreenTechInnov,UX/UI Design,Peinture,5,Introversion,Créativité,Bleu,Salade César,Eau,Python
Durand,Paul,AgriTech+,Développement Web,Football,6,Impatience,Résilience,Rouge,Burger,Bière,JavaScript
Dubois,Chloé,EduBoost,Intelligence Artificielle,Danse,4,Distrait,Créativité,Vert,Sushi,Thé,Python
Moreau,Léa,SafeCity,Cybersécurité,Gaming,9,Têtu,Organisation,Noir,Pizza,Soda,C#
Laurent,Antoine,FinTrack,Data Science,Coding,1,Timidité,Rigueur,Blanc,Ramen,Eau,SQL
Simon,Manon,HealthConnect,Développement Mobile,Voyage,7,Bavard,Leadership,Bleu,Couscous,Jus d'orange,Kotlin
Michel,Sophie,EcoSolutions,Cloud Computing,Jardinage,14,Perfectionnisme,Persévérance,Jaune,Lasagnes,Vin,Go
Lefebvre,Lucas,SmartLogistics,DevOps,Lecture,8,Gourmandise,Adaptabilité,Orange,Curry,Smoothies,Rust
Roux,Jeanne,CyberShield,Ingénierie Logicielle,Musique,11,Curiosité excessive,Fiabilité,Violet,Riz cantonais,Eau gazeuse,JavaScript
David,Thomas,ArtGenius,UX/UI Design,Peinture,3,Manque d'organisation,Créativité,Rose,Crêpes,Lait,Python
Fournier,Claire,DataInsight,Big Data,Randonnée,10,Rancunier,Analyse Business,Gris,Tajine,Café,SQL
Leroy,Pierre,GameVerse,Test Logiciel,Gaming,2,Impulsivité,Sens de l'humour,Vert,Tacos,Jus de pomme,C++
Garcia,Marie,RoboChef,Robotique,Cuisine,5,Indécision,Organisation,Rouge,Bolognaise,Eau,Python
Lambert,Paul,VirtualTour,Développement Web,Photographie,8,Sarcasme,Communication,Bleu,Poulet Yassa,Thé,PHP
Girard,Jacques,CleanEnergy,Machine Learning,Échecs,10,Introversion,Optimisme,Jaune,Pizza,Soda,Python
Bonnet,Amadou,QuantumLeap,Cloud Computing,Yoga,3,Nervosité,Patience,Noir,Gnocchis,Eau,Java
Ndour,Fatoumata,UrbanMobility,DevOps,Course à pied,6,Susceptibilité,Esprit d'équipe,Orange,Burger,Café,Go
Traoré,Moussa,FutureFarm,Data Science,Jardinage,9,Désordonné,Honnêteté,Blanc,Sushi,Smoothies,R
Diallo,Aïcha,GreenTechInnov,Cybersécurité,Modélisme,4,Procrastination,Rigueur,Violet,Steak-frites,Jus d'orange,C#
Diop,Mariam,SolarPulse,Développement Mobile,Bénévolat,13,Impatience,Empathie,Turquoise,Thieboudienne,Lassi,Kotlin
Sow,Oumar,AquaCare,Intelligence Artificielle,Football,7,Têtu,Résilience,Bleu,Curry,Thé,Python
Camara,Ndeye,BioSphere,UX/UI Design,Dessin,2,Timidité,Créativité,Rose,Salade César,Lait,JavaScript
Keita,Adama,TeleMed,Gestion de Projet,Méditation,11,Bavard,Leadership,Gris,Paella,Eau gazeuse,SQL
Kone,Bola,DataVault,Blockchain,Voyage,5,Perfectionnisme,Adaptabilité,Orange,Kebab,Coca-Cola,Solidity
Adebayo,Ngozi,AI-Connect,Machine Learning,Coding,8,Distrait,Persévérance,Vert,Falafel,Jus de pomme,Python
Okoro,Tunde,GlobalEdu,Développement Web,Musique,10,Gourmandise,Fiabilité,Rouge,Ramen,Thé,TypeScript
Nwosu,Zara,SecurePay,Cybersécurité,Gaming,3,Curiosité excessive,Organisation,Noir,Pizza,Soda,C#
Abidemi,Priya,AutoDriveX,Robotique,Lecture,6,Manque d'organisation,Curiosité,Bleu,Lasagnes,Café,C++
Singh,Rahul,NeuroLink,Intelligence Artificielle,Danse,9,Rancunier,Communication,Jaune,Sushi,Eau,Python
Khan,Aisha,SkyDronePro,DevOps,Photographie,4,Impulsivité,Sens de l'humour,Blanc,Tacos,Smoothies,Go
Kumar,Wei,WasteWise,Data Science,Randonnée,13,Indécision,Esprit d'équipe,Violet,Tajine,Jus d'orange,R
Devi,Min,MediScan,Développement Mobile,Cuisine,7,Sarcasme,Honnêteté,Rose,Bolognaise,Lait,Swift
Chen,Seul-ki,PowerGridOpti,Cloud Computing,Tennis,2,Introversion,Détermination,Turquoise,Steak-frites,Bière,Java
Li,Da-hye,GreenTechInnov,UX/UI Design,Peinture,5,Nervosité,Créativité,Bleu,Salade César,Eau,Python
Wang,John,AgriTech+,Développement Web,Football,6,Susceptibilité,Résilience,Rouge,Burger,Bière,JavaScript
Kim,Emily,EduBoost,Intelligence Artificielle,Danse,4,Désordonné,Créativité,Vert,Sushi,Thé,Python
Martin,Isabelle,DataSense,Dev Web Frontend,Lecture,11,Timidité,Adaptabilité,Bleu,Sushi,Eau,Python
Traoré,Mariam,EduBoost,Intelligence Artificielle,Danse,7,Procrastination,Empathie,Rouge,Couscous,Thé,Java
Smith,Alex,CyberGuard,Cybersécurité,Gaming,4,Distrait,Organisation,Noir,Burger,Coca-Cola,C#
Ndiaye,Fatou,AgriTech+,Développement Mobile,Voyage,9,Impatience,Détermination,Vert,Poulet Yassa,Jus d'Orange,Kotlin
Bernard,Charles,FinTrack,Cloud Computing,Randonnée,6,Têtu,Persévérance,Jaune,Pâtes Carbonara,Café,Go
Taylor,Jordan,HealthConnect,Data Science,Musique,2,Perfectionnisme,Créativité,Violet,Salade Composée,Limonade,R
Sow,Oumar,SmartLogistics,DevOps,Coding,13,Orgueil,Leadership,Gris,Thieboudienne,Eau pétillante,Bash
Williams,Casey,E-Governance,UI/UX Design,Photographie,1,Naïveté,Sens de l'humour,Rose,Pizza,Lait,JavaScript
Moreau,Hélène,FutureWorks,Ingénierie Logicielle,Cuisine,8,Bavard,Loyauté,Orange,Steak Frites,Chocolat chaud,C++
Konaté,Lamine,AutoDrive,Machine Learning,Football,5,Gourmand,Optimisme,Marron,Tajine,Jus de Pomme,Python
Dubois,Antoine,SpaceLaunch,Big Data,Natation,10,Hypersensibilité,Analyse,Turquoise,Ramen,Thé glacé,Scala
Brown,Quinn,AquaPure,Dev Web Backend,Jardinage,3,Jalousie,Esprit d'équipe,Indigo,Lasagnes,Soda Cola,PHP
Diallo,Aminata,MediCare,Réseaux,Échecs,12,Pessimisme,Proactivité,Or,Curry Indien,Tisane,Shell Script
Petit,David,EcoBuild,Support Technique,Peinture,0,Maladroit,Autonomie,Argent,Paëlla,Mojito (fictive),SQL
Jones,Riley,RetailWave,QA Testing,Course à pied,7,Indécision,Rigueur,Bleu,Tacos,Boisson énergisante,TypeScript
Camara,Moussa,TalentHub,SRE,Yoga,9,Étourdi,Résilience,Vert,Kebab,Eau de coco,Rust
Robert,Gabrielle,UrbanFlow,Blockchain,Bénévolat,5,Curiosité excessive,Patience,Rouge,Crêpes,Lait de coco,Swift
Anderson,Dakota,NetSecure,Cybersécurité,Cinéma,14,Réticent au changement,Honnêteté,Noir,Soupe Pho,Boisson au gingembre,C#
Traoré,Aissatou,AgriTech+,DevOps,Lecture,8,Impatience,Empathie,Jaune,Couscous,Jus d'Orange,Go
Smith,Alex,SafeCity,Développement Mobile,Gaming,3,Distrait,Organisation,Violet,Burger,Coca-Cola,Kotlin
Ndiaye,Fatou,FinTrack,Cloud Computing,Voyage,10,Têtu,Persévérance,Gris,Poulet Yassa,Café,C#
Bernard,Charles,HealthConnect,Data Science,Musique,5,Perfectionnisme,Créativité,Rose,Salade Composée,Limonade,R
Taylor,Jordan,SmartLogistics,Dev Web Frontend,Coding,12,Orgueil,Leadership,Orange,Thieboudienne,Eau pétillante,Bash
Sow,Oumar,E-Governance,UI/UX Design,Photographie,2,Naïveté,Sens de l'humour,Marron,Pizza,Lait,JavaScript
Williams,Casey,FutureWorks,Ingénierie Logicielle,Cuisine,9,Bavard,Loyauté,Turquoise,Steak Frites,Chocolat chaud,C++
Moreau,Hélène,DataSense,Machine Learning,Football,6,Gourmand,Optimisme,Indigo,Tajine,Jus de Pomme,Python
Konaté,Lamine,CyberGuard,Big Data,Natation,11,Hypersensibilité,Analyse,Or,Ramen,Thé glacé,Scala
Dubois,Antoine,AutoDrive,Dev Web Backend,Jardinage,4,Jalousie,Esprit d'équipe,Argent,Lasagnes,Soda Cola,PHP
Brown,Quinn,SpaceLaunch,Réseaux,Échecs,13,Pessimisme,Proactivité,Bleu,Curry Indien,Tisane,Shell Script
Diallo,Aminata,AquaPure,Support Technique,Peinture,1,Maladroit,Autonomie,Vert,Paëlla,Mojito (fictive),SQL
Petit,David,MediCare,QA Testing,Course à pied,8,Indécision,Rigueur,Rouge,Tacos,Boisson énergisante,TypeScript
Jones,Riley,EcoBuild,SRE,Yoga,10,Étourdi,Résilience,Noir,Kebab,Eau de coco,Rust
Camara,Moussa,RetailWave,Blockchain,Bénévolat,6,Curiosité excessive,Patience,Jaune,Crêpes,Lait de coco,Swift
Robert,Gabrielle,TalentHub,Cybersécurité,Cinéma,15,Réticent au changement,Honnêteté,Violet,Soupe Pho,Boisson au gingembre,C#
Anderson,Dakota,UrbanFlow,DevOps,Lecture,7,Impatience,Empathie,Gris,Couscous,Jus d'Orange,Go
